architecture,horizon,run,success,errors_introduced,errors_detected,errors_recovered,escaped_errors,agent_calls
corpus_mesh,100,26,1,2,2,2,0,218
single,100,27,0,3,0,0,1,100
reflection,100,27,1,1,31,31,0,131
static_team,100,27,1,3,3,3,0,203
corpus_mesh,100,27,1,1,1,1,0,209
single,100,28,1,0,0,0,0,100
reflection,100,28,0,3,23,23,1,123
static_team,100,28,1,0,0,0,0,200
corpus_mesh,100,28,1,3,3,3,0,221
single,100,29,0,3,0,0,1,100
reflection,100,29,0,2,26,26,1,126
static_team,100,29,1,2,2,2,0,202
corpus_mesh,100,29,1,2,2,2,0,214
single,100,30,0,1,0,0,1,100
reflection,100,30,0,2,28,28,1,128
static_team,100,30,0,2,2,1,1,203
corpus_mesh,100,30,1,2,2,2,0,218
single,100,31,0,1,0,0,1,100
reflection,100,31,0,2,31,31,1,131
static_team,100,31,1,3,3,3,0,203
corpus_mesh,100,31,1,1,1,1,0,213
single,100,32,0,2,0,0,1,100
reflection,100,32,1,1,26,26,0,126
static_team,100,32,1,0,0,0,0,200
corpus_mesh,100,32,1,1,1,1,0,219
single,100,33,0,2,0,0,1,100
reflection,100,33,0,0,30,29,1,130
static_team,100,33,1,0,0,0,0,201
corpus_mesh,100,33,1,0,0,0,0,212
single,100,34,0,2,0,0,1,100
reflection,100,34,0,0,25,23,1,125
static_team,100,34,1,0,0,0,0,200
corpus_mesh,100,34,1,1,1,1,0,217
single,100,35,1,0,0,0,0,100
reflection,100,35,1,1,24,24,0,124
static_team,100,35,1,1,1,1,0,201
corpus_mesh,100,35,1,1,1,1,0,213
single,100,36,0,1,0,0,1,100
reflection,100,36,0,2,29,29,1,129
static_team,100,36,1,1,1,1,0,201
corpus_mesh,100,36,1,1,1,1,0,215
single,100,37,0,1,0,0,1,100
reflection,100,37,0,0,28,27,1,128
static_team,100,37,1,2,2,2,0,203
corpus_mesh,100,37,1,3,3,3,0,212
single,100,38,1,0,0,0,0,100
reflection,100,38,0,3,21,19,1,121
static_team,100,38,1,0,0,0,0,201
corpus_mesh,100,38,0,3,3,2,1,223
single,100,39,0,1,0,0,1,100
reflection,100,39,0,3,25,25,1,125
static_team,100,39,1,1,1,1,0,203
corpus_mesh,100,39,1,3,3,3,0,221
single,100,40,0,1,0,0,1,100
reflection,100,40,1,1,26,26,0,126
static_team,100,40,1,1,1,1,0,201
corpus_mesh,100,40,1,1,1,1,0,212
single,100,41,0,2,0,0,1,100
reflection,100,41,0,1,24,23,1,124
static_team,100,41,1,3,3,3,0,203
corpus_mesh,100,41,1,2,2,2,0,218
single,100,42,1,0,0,0,0,100
reflection,100,42,1,1,30,30,0,130
static_team,100,42,1,2,2,2,0,202
corpus_mesh,100,42,1,2,2,2,0,219
single,100,43,0,2,0,0,1,100
reflection,100,43,1,4,33,32,0,133
static_team,100,43,1,1,1,1,0,202
corpus_mesh,100,43,1,0,0,0,0,216
single,100,44,0,1,0,0,1,100
reflection,100,44,0,1,27,27,1,127
static_team,100,44,1,1,1,1,0,202
corpus_mesh,100,44,1,3,3,3,0,212
single,100,45,0,2,0,0,1,100
reflection,100,45,0,1,22,22,1,122
static_team,100,45,1,0,0,0,0,200
corpus_mesh,100,45,1,3,3,3,0,223
single,100,46,1,0,0,0,0,100
reflection,100,46,1,2,23,23,0,123
static_team,100,46,1,2,2,2,0,202
corpus_mesh,100,46,1,3,3,3,0,221
single,100,47,0,3,0,0,1,100
reflection,100,47,1,1,30,30,0,130
static_team,100,47,1,1,1,1,0,201
corpus_mesh,100,47,1,3,3,3,0,215
single,100,48,0,1,0,0,1,100
reflection,100,48,0,2,29,29,1,129
static_team,100,48,1,2,2,2,0,203
corpus_mesh,100,48,1,2,2,2,0,209
single,100,49,0,2,0,0,1,100
reflection,100,49,1,2,32,32,0,132
static_team,100,49,0,1,1,1,1,204
corpus_mesh,100,49,1,2,2,2,0,215
single,100,50,0,3,0,0,1,100
reflection,100,50,0,2,21,21,1,121
static_team,100,50,1,2,2,2,0,202
corpus_mesh,100,50,1,1,1,1,0,221
single,100,51,1,0,0,0,0,100
reflection,100,51,1,0,33,33,0,133
static_team,100,51,1,2,2,2,0,202
corpus_mesh,100,51,1,2,2,2,0,214
single,100,52,0,6,0,0,1,100
reflection,100,52,0,1,28,28,1,128
static_team,100,52,1,2,2,2,0,202
corpus_mesh,100,52,1,0,0,0,0,212
single,100,53,0,2,0,0,1,100
reflection,100,53,0,2,29,29,1,129
static_team,100,53,1,0,0,0,0,200
corpus_mesh,100,53,1,4,4,4,0,225
single,100,54,0,2,0,0,1,100
reflection,100,54,0,2,26,26,1,126
static_team,100,54,1,1,1,1,0,201
corpus_mesh,100,54,1,1,1,1,0,212
single,100,55,0,2,0,0,1,100
reflection,100,55,1,0,20,20,0,120
static_team,100,55,1,0,0,0,0,200
corpus_mesh,100,55,1,1,1,1,0,209
single,100,56,0,1,0,0,1,100
reflection,100,56,0,2,32,32,1,132
static_team,100,56,1,3,3,3,0,203
corpus_mesh,100,56,1,1,1,1,0,216
single,100,57,0,1,0,0,1,100
reflection,100,57,0,0,33,32,1,133
static_team,100,57,1,2,2,2,0,204
corpus_mesh,100,57,1,1,1,1,0,211
single,100,58,0,3,0,0,1,100
reflection,100,58,1,0,33,33,0,133
static_team,100,58,1,3,3,3,0,204
corpus_mesh,100,58,1,0,0,0,0,216
single,100,59,0,4,0,0,1,100
reflection,100,59,1,1,26,26,0,126
static_team,100,59,1,2,2,2,0,202
corpus_mesh,100,59,1,2,2,2,0,220
single,100,60,0,1,0,0,1,100
reflection,100,60,0,0,33,32,1,133
static_team,100,60,1,0,0,0,0,200
corpus_mesh,100,60,1,1,1,1,0,217
single,100,61,0,2,0,0,1,100
reflection,100,61,1,0,26,26,0,126
static_team,100,61,1,3,3,3,0,203
corpus_mesh,100,61,1,0,0,0,0,215
single,100,62,0,2,0,0,1,100
reflection,100,62,0,3,28,28,1,128
static_team,100,62,1,2,2,2,0,203
corpus_mesh,100,62,1,3,3,3,0,212
single,100,63,1,0,0,0,0,100
reflection,100,63,1,0,24,24,0,124
static_team,100,63,1,0,0,0,0,200
corpus_mesh,100,63,1,0,0,0,0,205
single,100,64,0,1,0,0,1,100
reflection,100,64,0,3,23,22,1,123
static_team,100,64,1,3,3,3,0,203
corpus_mesh,100,64,1,1,1,1,0,211
single,100,65,0,1,0,0,1,100
reflection,100,65,0,2,32,32,1,132
static_team,100,65,1,2,2,2,0,202
corpus_mesh,100,65,1,2,2,2,0,210
single,100,66,0,2,0,0,1,100
reflection,100,66,0,5,28,28,1,128
static_team,100,66,1,1,1,1,0,202
corpus_mesh,100,66,1,2,2,2,0,222
single,100,67,1,0,0,0,0,100
reflection,100,67,1,0,23,23,0,123
static_team,100,67,1,3,3,3,0,203
corpus_mesh,100,67,1,1,1,1,0,210
single,100,68,0,1,0,0,1,100
reflection,100,68,1,0,21,21,0,121
static_team,100,68,1,3,3,3,0,203
corpus_mesh,100,68,1,1,1,1,0,212
single,100,69,0,1,0,0,1,100
reflection,100,69,1,0,24,24,0,124
static_team,100,69,1,2,2,2,0,202
corpus_mesh,100,69,1,0,0,0,0,212
single,100,70,0,3,0,0,1,100
reflection,100,70,0,3,26,26,1,126
static_team,100,70,1,1,1,1,0,201
corpus_mesh,100,70,1,0,0,0,0,220
single,100,71,1,2,0,0,0,100
reflection,100,71,0,1,28,28,1,128
static_team,100,71,1,0,0,0,0,200
corpus_mesh,100,71,1,0,0,0,0,211
single,100,72,1,0,0,0,0,100
reflection,100,72,1,2,30,30,0,130
static_team,100,72,1,0,0,0,0,202
corpus_mesh,100,72,1,1,1,1,0,215
single,100,73,0,1,0,0,1,100
reflection,100,73,1,0,31,31,0,131
static_team,100,73,1,1,1,1,0,201
corpus_mesh,100,73,1,1,1,1,0,207
single,100,74,0,2,0,0,1,100
reflection,100,74,0,6,26,24,1,126
static_team,100,74,1,1,1,1,0,201
corpus_mesh,100,74,1,1,1,1,0,204
single,100,75,1,0,0,0,0,100
reflection,100,75,1,0,42,42,0,142
static_team,100,75,1,1,1,1,0,201
corpus_mesh,100,75,1,2,2,2,0,214
single,100,76,0,2,0,0,1,100
reflection,100,76,0,3,33,33,1,133
static_team,100,76,1,2,2,2,0,203
corpus_mesh,100,76,1,2,2,2,0,210
single,100,77,0,2,0,0,1,100
reflection,100,77,0,2,34,33,1,134
static_team,100,77,1,1,1,1,0,202
corpus_mesh,100,77,1,1,1,1,0,212
single,100,78,0,2,0,0,1,100
reflection,100,78,1,1,32,32,0,132
static_team,100,78,1,3,3,3,0,205
corpus_mesh,100,78,1,0,0,0,0,216
single,100,79,0,1,0,0,1,100
reflection,100,79,0,2,30,30,1,130
static_team,100,79,1,2,2,2,0,203
corpus_mesh,100,79,1,1,1,1,0,208
single,100,80,0,1,0,0,1,100
reflection,100,80,0,1,27,26,1,127
static_team,100,80,1,2,2,2,0,202
corpus_mesh,100,80,1,0,0,0,0,212
single,100,81,0,4,0,0,1,100
reflection,100,81,0,4,29,29,1,129
static_team,100,81,1,1,1,1,0,201
corpus_mesh,100,81,1,2,2,2,0,212
single,100,82,0,2,0,0,1,100
reflection,100,82,1,0,29,29,0,129
static_team,100,82,1,1,1,1,0,201
corpus_mesh,100,82,1,2,2,2,0,209
single,100,83,1,0,0,0,0,100
reflection,100,83,1,0,27,27,0,127
static_team,100,83,1,0,0,0,0,201
corpus_mesh,100,83,1,2,2,2,0,215
single,100,84,0,1,0,0,1,100
reflection,100,84,0,0,28,27,1,128
static_team,100,84,1,1,1,1,0,201
corpus_mesh,100,84,1,2,2,2,0,218
single,100,85,1,0,0,0,0,100
reflection,100,85,0,1,27,27,1,127
static_team,100,85,1,1,1,1,0,202
corpus_mesh,100,85,1,0,0,0,0,209
single,100,86,0,2,0,0,1,100
reflection,100,86,0,1,23,22,1,123
static_team,100,86,1,1,1,1,0,203
corpus_mesh,100,86,1,1,1,1,0,212
single,100,87,0,1,0,0,1,100
reflection,100,87,0,1,25,24,1,125
static_team,100,87,1,3,3,3,0,203
corpus_mesh,100,87,1,2,2,2,0,211
single,100,88,0,1,0,0,1,100
reflection,100,88,1,0,22,22,0,122
static_team,100,88,1,3,3,3,0,204
corpus_mesh,100,88,1,0,0,0,0,216
single,100,89,1,0,0,0,0,100
reflection,100,89,0,0,33,32,1,133
static_team,100,89,1,3,3,3,0,204
corpus_mesh,100,89,1,2,2,2,0,216
single,100,90,0,1,0,0,1,100
reflection,100,90,1,1,26,26,0,126
static_team,100,90,1,1,1,1,0,202
corpus_mesh,100,90,1,0,0,0,0,210
single,100,91,0,1,0,0,1,100
reflection,100,91,0,3,25,25,1,125
static_team,100,91,0,3,3,2,1,204
corpus_mesh,100,91,1,1,1,1,0,220
single,100,92,0,3,0,0,1,100
reflection,100,92,0,1,32,31,1,132
static_team,100,92,1,1,1,1,0,202
corpus_mesh,100,92,1,2,2,2,0,212
single,100,93,0,2,0,0,1,100
reflection,100,93,1,1,29,29,0,129
static_team,100,93,1,0,0,0,0,201
corpus_mesh,100,93,1,0,0,0,0,216
single,100,94,0,2,0,0,1,100
reflection,100,94,0,1,17,16,1,117
static_team,100,94,1,3,3,3,0,203
corpus_mesh,100,94,1,4,4,4,0,217
single,100,95,0,3,0,0,1,100
reflection,100,95,1,0,21,21,0,121
static_team,100,95,1,3,3,3,0,204
corpus_mesh,100,95,1,1,1,1,0,211
single,100,96,0,1,0,0,1,100
reflection,100,96,0,1,23,22,1,123
static_team,100,96,1,3,3,3,0,205
corpus_mesh,100,96,1,3,3,3,0,217
single,100,97,0,2,0,0,1,100
reflection,100,97,0,2,39,37,1,139
static_team,100,97,1,3,3,3,0,203
corpus_mesh,100,97,1,1,1,1,0,211
single,100,98,0,1,0,0,1,100
reflection,100,98,0,1,28,27,1,128
static_team,100,98,1,2,2,2,0,203
corpus_mesh,100,98,1,4,4,4,0,220
single,100,99,0,2,0,0,1,100
reflection,100,99,0,2,37,37,1,137
static_team,100,99,1,2,2,2,0,202
corpus_mesh,100,99,1,2,2,2,0,215
single,100,100,0,4,0,0,1,100
reflection,100,100,0,0,25,23,1,125
static_team,100,100,1,1,1,1,0,201
corpus_mesh,100,100,1,3,3,3,0,214
single,100,101,0,3,0,0,1,100
reflection,100,101,1,2,29,29,0,129
static_team,100,101,1,2,2,2,0,202
corpus_mesh,100,101,1,2,2,2,0,214
single,100,102,0,1,0,0,1,100
reflection,100,102,0,1,20,19,1,120
static_team,100,102,1,0,0,0,0,200
corpus_mesh,100,102,1,1,1,1,0,213
single,100,103,0,1,0,0,1,100
reflection,100,103,1,0,25,25,0,125
static_team,100,103,1,4,4,4,0,205
corpus_mesh,100,103,1,1,1,1,0,209
single,100,104,0,2,0,0,1,100
reflection,100,104,0,1,18,18,1,118
static_team,100,104,1,1,1,1,0,202
corpus_mesh,100,104,1,4,4,4,0,218
single,100,105,0,2,0,0,1,100
reflection,100,105,1,0,21,21,0,121
static_team,100,105,1,1,1,1,0,202
corpus_mesh,100,105,1,0,0,0,0,214
single,100,106,0,2,0,0,1,100
reflection,100,106,0,3,25,25,1,125
static_team,100,106,1,1,1,1,0,202
corpus_mesh,100,106,1,2,2,2,0,217
single,100,107,0,1,0,0,1,100
reflection,100,107,0,1,29,28,1,129
static_team,100,107,1,1,1,1,0,203
corpus_mesh,100,107,1,1,1,1,0,210
single,100,108,1,0,0,0,0,100
reflection,100,108,0,3,18,18,1,118
static_team,100,108,1,0,0,0,0,200
corpus_mesh,100,108,1,3,3,3,0,217
single,100,109,0,4,0,0,1,100
reflection,100,109,0,2,23,23,1,123
static_team,100,109,1,2,2,2,0,202
corpus_mesh,100,109,1,2,2,2,0,214
single,100,110,0,1,0,0,1,100
reflection,100,110,0,1,30,29,1,130
static_team,100,110,1,1,1,1,0,202
corpus_mesh,100,110,1,3,3,3,0,218
single,100,111,0,1,0,0,1,100
reflection,100,111,0,2,24,23,1,124
static_team,100,111,1,0,0,0,0,200
corpus_mesh,100,111,1,1,1,1,0,214
single,100,112,0,7,0,0,1,100
reflection,100,112,0,3,32,32,1,132
static_team,100,112,1,2,2,2,0,202
corpus_mesh,100,112,1,1,1,1,0,208
single,100,113,0,6,0,0,1,100
reflection,100,113,0,1,21,21,1,121
static_team,100,113,1,0,0,0,0,201
corpus_mesh,100,113,1,2,2,2,0,213
single,100,114,0,2,0,0,1,100
reflection,100,114,0,2,29,27,1,129
static_team,100,114,1,1,1,1,0,201
corpus_mesh,100,114,1,0,0,0,0,203
single,100,115,0,2,0,0,1,100
reflection,100,115,0,2,23,23,1,123
static_team,100,115,1,2,2,2,0,203
corpus_mesh,100,115,1,1,1,1,0,212
single,100,116,0,1,0,0,1,100
reflection,100,116,0,2,30,30,1,130
static_team,100,116,1,2,2,2,0,202
corpus_mesh,100,116,1,0,0,0,0,210
single,100,117,0,1,0,0,1,100
reflection,100,117,0,3,32,31,1,132
static_team,100,117,1,1,1,1,0,202
corpus_mesh,100,117,1,0,0,0,0,214
single,100,118,0,3,0,0,1,100
reflection,100,118,0,2,18,17,1,118
static_team,100,118,1,1,1,1,0,202
corpus_mesh,100,118,1,0,0,0,0,210
single,100,119,0,2,0,0,1,100
reflection,100,119,0,2,31,31,1,131
static_team,100,119,1,0,0,0,0,200
corpus_mesh,100,119,1,3,3,3,0,215
single,100,120,0,3,0,0,1,100
reflection,100,120,0,1,33,33,1,133
static_team,100,120,1,0,0,0,0,201
corpus_mesh,100,120,1,1,1,1,0,218
single,100,121,0,1,0,0,1,100
reflection,100,121,0,2,28,27,1,128
static_team,100,121,1,0,0,0,0,201
corpus_mesh,100,121,1,1,1,1,0,212
single,100,122,0,2,0,0,1,100
reflection,100,122,1,1,33,33,0,133
static_team,100,122,1,1,1,1,0,202
corpus_mesh,100,122,1,0,0,0,0,205
single,100,123,0,1,0,0,1,100
reflection,100,123,0,1,31,30,1,131
static_team,100,123,1,1,1,1,0,202
corpus_mesh,100,123,1,1,1,1,0,215
single,100,124,0,2,0,0,1,100
reflection,100,124,0,0,26,25,1,126
static_team,100,124,1,1,1,1,0,201
corpus_mesh,100,124,1,0,0,0,0,213
single,100,125,0,3,0,0,1,100
reflection,100,125,0,2,26,26,1,126
static_team,100,125,1,2,2,2,0,203
corpus_mesh,100,125,1,0,0,0,0,209
single,100,126,1,0,0,0,0,100
reflection,100,126,0,2,22,22,1,122
static_team,100,126,1,2,2,2,0,202
corpus_mesh,100,126,1,1,1,1,0,211
single,100,127,1,0,0,0,0,100
reflection,100,127,0,1,20,20,1,120
static_team,100,127,1,1,1,1,0,201
corpus_mesh,100,127,1,5,5,5,0,220
single,100,128,0,3,0,0,1,100
reflection,100,128,0,2,29,28,1,129
static_team,100,128,1,0,0,0,0,200
corpus_mesh,100,128,1,1,1,1,0,208
single,100,129,0,1,0,0,1,100
reflection,100,129,0,2,24,24,1,124
static_team,100,129,1,1,1,1,0,203
corpus_mesh,100,129,1,0,0,0,0,205
single,100,130,0,2,0,0,1,100
reflection,100,130,0,2,26,25,1,126
static_team,100,130,1,0,0,0,0,200
corpus_mesh,100,130,1,3,3,3,0,218
single,100,131,0,2,0,0,1,100
reflection,100,131,0,1,31,31,1,131
static_team,100,131,1,2,2,2,0,203
corpus_mesh,100,131,1,3,3,3,0,215
single,100,132,0,1,0,0,1,100
reflection,100,132,0,1,28,27,1,128
static_team,100,132,1,2,2,2,0,203
corpus_mesh,100,132,1,2,2,2,0,219
single,100,133,0,1,0,0,1,100
reflection,100,133,1,0,26,26,0,126
static_team,100,133,1,2,2,2,0,202
corpus_mesh,100,133,1,1,1,1,0,212
single,100,134,0,2,0,0,1,100
reflection,100,134,1,1,19,19,0,119
static_team,100,134,1,2,2,2,0,202
corpus_mesh,100,134,1,4,4,4,0,217
single,100,135,1,0,0,0,0,100
reflection,100,135,0,1,24,24,1,124
static_team,100,135,1,0,0,0,0,201
corpus_mesh,100,135,1,1,1,1,0,212
single,100,136,0,2,0,0,1,100
reflection,100,136,0,2,30,30,1,130
static_team,100,136,0,1,1,0,1,201
corpus_mesh,100,136,1,3,3,3,0,221
single,100,137,0,1,0,0,1,100
reflection,100,137,0,3,27,26,1,127
static_team,100,137,1,2,2,2,0,202
corpus_mesh,100,137,1,1,1,1,0,216
single,100,138,0,4,0,0,1,100
reflection,100,138,0,3,32,31,1,132
static_team,100,138,1,0,0,0,0,200
corpus_mesh,100,138,1,3,3,3,0,219
single,100,139,0,2,0,0,1,100
reflection,100,139,0,2,33,32,1,133
static_team,100,139,1,2,2,2,0,202
corpus_mesh,100,139,1,1,1,1,0,210
single,100,140,1,0,0,0,0,100
reflection,100,140,0,2,29,29,1,129
static_team,100,140,1,0,0,0,0,201
corpus_mesh,100,140,1,1,1,1,0,208
single,100,141,0,1,0,0,1,100
reflection,100,141,0,2,32,31,1,132
static_team,100,141,1,1,1,1,0,203
corpus_mesh,100,141,1,0,0,0,0,208
single,100,142,0,1,0,0,1,100
reflection,100,142,0,1,24,23,1,124
static_team,100,142,1,2,2,2,0,204
corpus_mesh,100,142,1,1,1,1,0,213
single,100,143,1,3,0,0,0,100
reflection,100,143,1,0,25,25,0,125
static_team,100,143,1,0,0,0,0,203
corpus_mesh,100,143,1,0,0,0,0,214
single,100,144,0,1,0,0,1,100
reflection,100,144,0,3,24,23,1,124
static_team,100,144,1,4,4,4,0,206
corpus_mesh,100,144,1,0,0,0,0,216
single,100,145,0,1,0,0,1,100
reflection,100,145,0,1,23,21,1,123
static_team,100,145,1,1,1,1,0,203
corpus_mesh,100,145,1,2,2,2,0,210
single,100,146,0,2,0,0,1,100
reflection,100,146,0,3,22,21,1,122
static_team,100,146,1,3,3,3,0,204
corpus_mesh,100,146,1,1,1,1,0,216
single,100,147,0,1,0,0,1,100
reflection,100,147,0,2,21,19,1,121
static_team,100,147,1,1,1,1,0,202
corpus_mesh,100,147,1,2,2,2,0,213
single,100,148,0,1,0,0,1,100
reflection,100,148,0,2,29,28,1,129
static_team,100,148,1,4,4,4,0,205
corpus_mesh,100,148,1,1,1,1,0,208
single,100,149,0,1,0,0,1,100
reflection,100,149,0,3,33,32,1,133
static_team,100,149,0,2,2,1,1,202
corpus_mesh,100,149,1,4,4,4,0,217
single,100,150,0,1,0,0,1,100
reflection,100,150,1,1,25,25,0,125
static_team,100,150,1,2,2,2,0,202
corpus_mesh,100,150,1,1,1,1,0,216
single,100,151,1,0,0,0,0,100
reflection,100,151,0,2,29,27,1,129
static_team,100,151,1,2,2,2,0,202
corpus_mesh,100,151,1,2,2,2,0,218
single,100,152,0,1,0,0,1,100
reflection,100,152,1,0,22,22,0,122
static_team,100,152,1,1,1,1,0,201
corpus_mesh,100,152,1,2,2,2,0,212
single,100,153,0,2,0,0,1,100
reflection,100,153,0,4,27,26,1,127
static_team,100,153,1,1,1,1,0,201
corpus_mesh,100,153,1,2,2,2,0,217
single,100,154,0,2,0,0,1,100
reflection,100,154,0,1,23,23,1,123
static_team,100,154,1,4,4,4,0,204
corpus_mesh,100,154,1,4,4,4,0,217
single,100,155,1,0,0,0,0,100
reflection,100,155,0,3,32,32,1,132
static_team,100,155,1,0,0,0,0,201
corpus_mesh,100,155,1,3,3,3,0,223
single,100,156,0,2,0,0,1,100
reflection,100,156,0,2,23,23,1,123
static_team,100,156,1,2,2,2,0,202
corpus_mesh,100,156,1,1,1,1,0,216
single,100,157,0,1,0,0,1,100
reflection,100,157,0,1,30,30,1,130
static_team,100,157,1,1,1,1,0,201
corpus_mesh,100,157,1,0,0,0,0,208
single,100,158,1,0,0,0,0,100
reflection,100,158,1,0,20,20,0,120
static_team,100,158,1,3,3,3,0,204
corpus_mesh,100,158,1,0,0,0,0,211
single,100,159,0,1,0,0,1,100
reflection,100,159,0,1,37,36,1,137
static_team,100,159,1,2,2,2,0,202
corpus_mesh,100,159,1,1,1,1,0,214
single,100,160,0,1,0,0,1,100
reflection,100,160,1,1,30,30,0,130
static_team,100,160,1,3,3,3,0,204
corpus_mesh,100,160,1,2,2,2,0,215
single,100,161,1,0,0,0,0,100
reflection,100,161,1,0,34,34,0,134
static_team,100,161,1,1,1,1,0,201
corpus_mesh,100,161,1,1,1,1,0,210
single,100,162,0,1,0,0,1,100
reflection,100,162,0,1,29,28,1,129
static_team,100,162,1,1,1,1,0,201
corpus_mesh,100,162,1,2,2,2,0,214
single,100,163,1,0,0,0,0,100
reflection,100,163,1,0,29,29,0,129
static_team,100,163,1,2,2,2,0,202
corpus_mesh,100,163,0,7,7,5,1,224
single,100,164,0,3,0,0,1,100
reflection,100,164,0,1,30,30,1,130
static_team,100,164,1,0,0,0,0,200
corpus_mesh,100,164,1,2,2,2,0,214
single,100,165,0,2,0,0,1,100
reflection,100,165,0,4,24,24,1,124
static_team,100,165,1,1,1,1,0,201
corpus_mesh,100,165,1,2,2,2,0,210
single,100,166,0,4,0,0,1,100
reflection,100,166,1,1,31,29,0,131
static_team,100,166,1,0,0,0,0,200
corpus_mesh,100,166,1,0,0,0,0,212
single,100,167,1,0,0,0,0,100
reflection,100,167,0,0,32,30,1,132
static_team,100,167,1,0,0,0,0,201
corpus_mesh,100,167,1,1,1,1,0,215
single,100,168,1,0,0,0,0,100
reflection,100,168,0,2,28,28,1,128
static_team,100,168,1,0,0,0,0,201
corpus_mesh,100,168,1,4,4,4,0,219
single,100,169,1,0,0,0,0,100
reflection,100,169,1,0,28,28,0,128
static_team,100,169,1,3,3,3,0,203
corpus_mesh,100,169,1,2,2,2,0,218
single,100,170,0,1,0,0,1,100
reflection,100,170,1,0,29,29,0,129
static_team,100,170,1,1,1,1,0,201
corpus_mesh,100,170,1,5,5,5,0,215
single,100,171,0,1,0,0,1,100
reflection,100,171,0,3,31,31,1,131
static_team,100,171,1,1,1,1,0,201
corpus_mesh,100,171,1,0,0,0,0,208
single,100,172,0,2,0,0,1,100
reflection,100,172,0,1,24,24,1,124
static_team,100,172,1,0,0,0,0,200
corpus_mesh,100,172,1,1,1,1,0,213
single,100,173,1,0,0,0,0,100
reflection,100,173,1,1,31,31,0,131
static_team,100,173,1,1,1,1,0,201
corpus_mesh,100,173,1,1,1,1,0,215
single,100,174,0,7,0,0,1,100
reflection,100,174,0,2,28,27,1,128
static_team,100,174,1,0,0,0,0,200
corpus_mesh,100,174,1,0,0,0,0,210
single,100,175,1,0,0,0,0,100
reflection,100,175,0,2,27,27,1,127
static_team,100,175,1,0,0,0,0,200
corpus_mesh,100,175,1,0,0,0,0,221
single,100,176,0,1,0,0,1,100
reflection,100,176,0,0,27,25,1,127
static_team,100,176,1,1,1,1,0,201
corpus_mesh,100,176,1,1,1,1,0,214
single,100,177,0,3,0,0,1,100
reflection,100,177,1,1,31,31,0,131
static_team,100,177,1,5,5,5,0,206
corpus_mesh,100,177,1,2,2,2,0,214
single,100,178,1,0,0,0,0,100
reflection,100,178,0,0,33,32,1,133
static_team,100,178,1,1,1,1,0,201
corpus_mesh,100,178,1,2,2,2,0,212
single,100,179,0,2,0,0,1,100
reflection,100,179,0,2,31,31,1,131
static_team,100,179,1,0,0,0,0,202
corpus_mesh,100,179,0,4,4,3,1,217
single,100,180,0,2,0,0,1,100
reflection,100,180,1,1,28,28,0,128
static_team,100,180,0,3,3,2,1,204
corpus_mesh,100,180,1,4,4,4,0,220
single,100,181,0,3,0,0,1,100
reflection,100,181,0,1,26,25,1,126
static_team,100,181,0,3,3,2,1,203
corpus_mesh,100,181,1,1,1,1,0,209
single,100,182,1,0,0,0,0,100
reflection,100,182,0,1,25,24,1,125
static_team,100,182,1,2,2,2,0,202
corpus_mesh,100,182,1,1,1,1,0,214
single,100,183,1,0,0,0,0,100
reflection,100,183,0,2,31,30,1,131
static_team,100,183,1,1,1,1,0,203
corpus_mesh,100,183,1,2,2,2,0,219
single,100,184,1,0,0,0,0,100
reflection,100,184,1,2,35,35,0,135
static_team,100,184,1,4,4,4,0,204
corpus_mesh,100,184,1,5,5,5,0,218
single,100,185,0,1,0,0,1,100
reflection,100,185,1,1,33,33,0,133
static_team,100,185,1,1,1,1,0,201
corpus_mesh,100,185,1,1,1,1,0,209
single,100,186,0,1,0,0,1,100
reflection,100,186,0,2,24,24,1,124
static_team,100,186,1,3,3,3,0,205
corpus_mesh,100,186,1,1,1,1,0,209
single,100,187,0,2,0,0,1,100
reflection,100,187,0,2,27,27,1,127
static_team,100,187,1,1,1,1,0,201
corpus_mesh,100,187,1,1,1,1,0,211
single,100,188,1,0,0,0,0,100
reflection,100,188,1,0,26,26,0,126
static_team,100,188,1,5,5,5,0,206
corpus_mesh,100,188,1,0,0,0,0,210
single,100,189,0,1,0,0,1,100
reflection,100,189,0,2,32,32,1,132
static_team,100,189,1,1,1,1,0,201
corpus_mesh,100,189,1,0,0,0,0,214
single,100,190,0,1,0,0,1,100
reflection,100,190,1,0,25,25,0,125
static_team,100,190,1,1,1,1,0,201
corpus_mesh,100,190,1,1,1,1,0,214
single,100,191,0,3,0,0,1,100
reflection,100,191,1,1,26,26,0,126
static_team,100,191,1,0,0,0,0,200
corpus_mesh,100,191,1,0,0,0,0,214
single,100,192,0,2,0,0,1,100
reflection,100,192,0,4,26,26,1,126
static_team,100,192,1,1,1,1,0,201
corpus_mesh,100,192,1,0,0,0,0,211
single,100,193,0,1,0,0,1,100
reflection,100,193,1,0,26,26,0,126
static_team,100,193,1,0,0,0,0,202
corpus_mesh,100,193,1,1,1,1,0,215
single,100,194,0,1,0,0,1,100
reflection,100,194,0,4,28,28,1,128
static_team,100,194,1,0,0,0,0,200
corpus_mesh,100,194,1,2,2,2,0,214
single,100,195,1,0,0,0,0,100
reflection,100,195,0,1,33,33,1,133
static_team,100,195,1,2,2,2,0,202
corpus_mesh,100,195,1,2,2,2,0,217
single,100,196,0,2,0,0,1,100
reflection,100,196,0,4,25,25,1,125
static_team,100,196,1,1,1,1,0,201
